group,names,scores,logfoldchanges,pvals,pvals_adj
11,shot,3.5964763,0.33214927,0.0003225568777497978,0.0064024129511062585
11,e(r),3.5953972,0.4351983,0.0003238970621827689,0.006419317340997863
11,AP-2sigma,3.5920024,0.32113898,0.0003281469677532954,0.0064937517413829835
11,Mob2,3.5899951,0.33945325,0.000330683993836848,0.006534116810550651
11,Fundc1,3.5860872,0.32139072,0.0003356766130184507,0.006622808851445109
11,Shal,3.5830896,0.34732205,0.0003395541722444893,0.006678213245590983
11,CG42337,3.5829067,0.3319326,0.0003397919902897975,0.006678213245590983
11,Fmr1,3.5827396,0.46373788,0.0003400094871613674,0.006678213245590983
11,CG15894,3.581397,0.5158171,0.0003417618724551557,0.006702613438896636
11,Rbp1-like,3.5780494,0.4296402,0.0003461681581485812,0.0067789114725370445
11,stmA,3.5722718,0.33935437,0.00035389765016703435,0.006919962980944689
11,jvl,3.569046,0.34395334,0.0003582833625636233,0.006995309634600313
11,CadN,3.5663078,0.34534842,0.0003620461047864971,0.0070582875621581186
11,Vps28,3.5603063,0.4880136,0.00037042241678956046,0.007210889713503444
11,RNASEK,3.5584369,0.41183907,0.00037306839659325005,0.007251654927862878
11,Tsp97E,3.5546174,0.32395795,0.00037852944965521867,0.007346937915021526
11,Ip259,3.5539057,0.33388728,0.0003795551190414869,0.007355979740715543
11,CG15628,3.5514684,0.35052067,0.000383088183991412,0.007413518023044409
11,l(2)k09913,3.5474818,0.33272654,0.00038893276864322127,0.007515553794076364
11,nonA,3.5460722,0.30498776,0.0003910189851910048,0.007544771608531282
11,GlyT,3.542758,0.6744988,0.0003959659242180136,0.007617851016434405
11,CG4743,3.5350993,1.037069,0.00040762184864530436,0.007830630250291373
11,csw,3.532247,0.37514576,0.00041204422775953354,0.007904030879942
11,Rgk3,3.5276964,0.6100012,0.0004191928072931342,0.008029095328607176
11,UQCR-6.4,3.5270712,0.3509205,0.00042018377071195126,0.008029095328607176
11,Dld,3.526617,0.31709287,0.00042090499278505235,0.008029095328607176
11,CaMKII,3.5265522,0.45117196,0.0004210081188287934,0.008029095328607176
11,ND-B14.5A,3.526096,0.30353478,0.00042173379247145877,0.008031278308804303
11,sca,3.5255458,0.65850353,0.00042261116098871204,0.008036288256990499
11,ND-42,3.5251644,0.30816984,0.00042322005128138705,0.008036288256990499
11,veli,3.5177672,0.5171893,0.00043519391015733487,0.008251728686100116
11,Usp2,3.513824,0.3491557,0.0004417055080572836,0.008363127342756061
11,CG13344,3.5127997,0.4555479,0.0004434115214987818,0.008383348766178408
11,p120ctn,3.5098314,0.33102193,0.00044839082126325316,0.008458039700274592
11,eIF3a,3.5096781,0.5264467,0.0004486494422443981,0.008458039700274592
11,mask,3.5015438,0.30450898,0.00046257093230543114,0.008695539414153597
11,CG12851,3.5006278,0.49650496,0.00046416370135015294,0.008706023600873237
11,RpL34a,3.5002778,0.2923915,0.00046477344754661243,0.008706023600873237
11,ATPsynC,3.5000813,0.3143287,0.00046511632936172085,0.008706023600873237
11,CG14442,3.499232,0.28914976,0.0004666002925675877,0.008721376734478098
11,Cds,3.4968476,0.36120236,0.00047079071719378327,0.008787201738531694
11,beat-Ic,3.494353,0.3156568,0.0004752121570792201,0.008857145736199933
11,CG12054,3.486828,0.3185565,0.0004887854172254912,0.009097224337596252
11,CG8993,3.4853716,0.29666877,0.0004914542589532873,0.00913395892877821
11,Gtpbp2,3.4774494,0.38270748,0.0005062084938744929,0.009394886454111353
11,Drat,3.4743907,0.3133043,0.000512014869857924,0.009489245966055177
11,CG34126,3.4723482,0.56204164,0.0005159265103878797,0.009548273727460197
11,CG32425,3.4710686,0.30332217,0.0005183915785738507,0.00958040132554205
11,Cyt-c1,3.4692209,0.33489993,0.0005219703452190813,0.009621663817486303
11,shep,3.4691598,0.27958778,0.0005220887596550787,0.009621663817486303
11,lncRNA:CR44922,3.4687765,0.38030112,0.000522834198911952,0.009621906685858612
11,CG1695,3.4669425,0.29884225,0.0005264145858865482,0.009663563330427073
11,CG2926,3.4668639,0.32165766,0.0005265685954783702,0.009663563330427073
11,Bgb,3.4633784,0.42981428,0.0005334374017658914,0.009775965772948135
11,Mi-2,3.4620516,0.4541146,0.0005360743030287557,0.009810607718381407
11,Ccm3,3.456524,0.51907563,0.0005471906652326317,0.010000118694237526
11,salm,3.454165,1.5038193,0.0005519995517020261,0.010073991818561978
11,CG14321,3.453255,0.47203368,0.0005538654827436824,0.01009254046469898
11,noc,3.4529207,0.5176049,0.0005545520711957887,0.01009254046469898
11,mim,3.4505558,0.59334105,0.0005594333955713181,0.010166274335905808
11,rdx,3.4502099,0.29411802,0.0005601508842614768,0.010166274335905808
11,cass,3.4488711,0.3084001,0.0005629351577674224,0.01018992207547357
11,hwt,3.4488378,0.29930025,0.0005630048270010512,0.01018992207547357
11,Atat,3.4456277,0.4279061,0.0005697347306695473,0.010297543825306536
11,anne,3.4441023,0.36878583,0.0005729589635558712,0.010341594479566138
11,Trxr1,3.4422152,0.47646147,0.0005769712161722645,0.010399728093969211
11,HERC2,3.4401884,0.5615754,0.0005813093329722879,0.010463567993501182
11,CG6912,3.4375012,0.5467638,0.0005871080636863516,0.010553488313048783
11,Arl4,3.4295182,0.2893992,0.0006046537374605562,0.010854030205234573
11,Dscam2,3.4284961,0.3649006,0.0006069353285068146,0.010880123078553267
11,Calr,3.4275525,0.3356993,0.0006090485215059496,0.010903130207885801
11,Akap200,3.4269786,0.59639287,0.0006103373947256149,0.010911337913870178
11,CG2225,3.4247258,0.4053453,0.0006154203488946411,0.01098726003325487
11,sno,3.4237094,0.3041833,0.0006177263136033515,0.011013465075641844
11,loqs,3.4208944,0.45462066,0.0006241554767643172,0.011113012147267112
11,tok,3.4095244,0.67606544,0.00065076233809257,0.011571065118452463
11,NfI,3.406973,0.29024392,0.0006568764036456,0.011663994518788088
11,X11L,3.4057326,0.51498747,0.0006598679064673885,0.01170130133735693
11,ND-75,3.4049127,0.32035163,0.0006618518054049004,0.011720664047197292
11,CG7985,3.4043014,0.86763185,0.0006633350129570499,0.011731119879213506
11,Mlf,3.4001045,0.30449077,0.0006736008935917625,0.01189666094327387
11,Tmep,3.3971972,0.29760295,0.0006807988711829187,0.012007647204487989
11,salr,3.3919919,1.0858657,0.0006938650171571317,0.012221697487191301
11,CG14767,3.3882904,0.33631864,0.000703297770382929,0.012371261985049111
11,Prp39,3.386588,0.37455198,0.0007076758184666267,0.01241672380360088
11,Rab2,3.3865507,0.3172659,0.0007077721559282389,0.01241672380360088
11,Liprin-alpha,3.382346,0.58264375,0.0007186959708785492,0.012591553409792183
11,tweek,3.3698888,0.5743279,0.0007519851580499408,0.013140490543275395
11,Haspin,3.369873,0.3670954,0.0007520280737095203,0.013140490543275395
11,lig,3.3685246,0.59860677,0.000755716562398925,0.01318740455500913
11,Sdc,3.3676832,0.4146083,0.0007580263378900928,0.013210167214689416
11,exd,3.361902,0.31870428,0.0007740760923758107,0.01347199980638166
11,eIF3b,3.360237,0.48179567,0.0007787565544255398,0.013530930047101644
11,La,3.3599656,0.57885915,0.0007795216168687934,0.013530930047101644
11,NetB,3.3585758,0.3968871,0.0007834521311950967,0.013581215044727667
11,Pgant9,3.3578525,0.38512444,0.0007855052721547915,0.01359886597643473
11,CG10555,3.3573806,0.7453329,0.0007868469665845653,0.013604169922264722
11,CG7990,3.356624,0.30171105,0.0007890037118709661,0.01362094477293691
11,eIF3d1,3.3563132,0.4486618,0.0007898904046406336,0.01362094477293691
11,wge,3.3541331,0.37930742,0.0007961401660440782,0.013710723174074952
11,hook,3.351912,0.31390783,0.0008025554522211889,0.013785070120505128
11,mRpL27,3.3502057,0.40755478,0.0008075158417517581,0.01383267192744702
11,SmB,3.349958,0.4961549,0.0008082382583525004,0.01383267192744702
11,CG4328,3.3498735,1.9890422,0.0008084849345722459,0.01383267192744702
11,FBXO11,3.3432586,0.39174113,0.0008280068661641834,0.014111556707389585
11,CG44245,3.3400838,1.1829274,0.0008375307222536535,0.014255380427996123
11,Nubpl,3.335545,0.35377747,0.0008513237693874791,0.014471402755176554
11,CG12071,3.3339016,0.34770787,0.0008563694311507096,0.014516068998537393
11,CG42322,3.3336618,0.3086909,0.0008571080743185165,0.014516068998537393
11,CG10417,3.3336108,0.42789412,0.0008572655664280835,0.014516068998537393
11,aln,3.3311968,0.31290132,0.0008647346787547487,0.014613774534385345
11,RpL13A,3.3310277,0.35867143,0.0008652600142885691,0.014613774534385345
11,CG42813,3.3301804,0.37836847,0.0008678972612340988,0.014639499374346672
11,Trf2,3.3296025,0.29503837,0.0008697004924267368,0.014643611706911858
11,CG11768,3.3293881,0.85773623,0.0008703699195660701,0.014643611706911858
11,2mit,3.3271945,0.38052937,0.0008772514109525101,0.014739251904946819
11,SelR,3.3268623,0.30589828,0.000878297887486557,0.014739251904946819
11,CG12091,3.3263433,0.28437066,0.0008799349363471351,0.014747889111736422
11,Mbs,3.3257692,0.31114283,0.0008817489060485664,0.014759465764940334
11,CG17270,3.3251264,0.4307591,0.0008837844181857012,0.014774716609364013
11,Pp1-87B,3.3231568,0.2810381,0.0008900488320329187,0.014860535772442887
11,pnut,3.3204498,0.3292081,0.0008987248763540823,0.014974209967960566
11,CG1909,3.320322,0.29577935,0.0008991363519574495,0.014974209967960566
11,CRMP,3.3197305,0.5181776,0.0009010440780003149,0.014986986310030556
11,Cdk12,3.3142912,0.37669277,0.0009187578037189587,0.015262297776064623
11,raskol,3.3103793,0.33429477,0.0009316962439216705,0.015457687683245897
11,Pdhb,3.307871,0.30211604,0.000940081058484891,0.01557713128435242
11,RpL37A,3.3060508,0.33279294,0.0009462096774037936,0.015658935971140864
11,awd,3.304376,0.2925508,0.0009518812084151534,0.01573297997305046
11,CG11050,3.3034048,0.32196474,0.0009551840365253916,0.015767736482341265
11,scrib,3.2937589,0.42571723,0.0009885729625139534,0.01629843002187371
11,CG1354,3.293063,0.5922018,0.0009910230125582287,0.016318348853402415
11,mRpS28,3.2925262,0.43784556,0.0009929162961675,0.016327814222178806
11,OtopLa,3.292196,0.40515015,0.0009940830576668984,0.016327814222178806
11,Prx2,3.2914648,0.27649805,0.0009966711196075064,0.016330526533031672
11,CG12531,3.291447,0.3019802,0.000996733811224612,0.016330526533031672
11,CG5191,3.2907925,1.080406,0.0009990559691658958,0.016341094637659852
11,lost,3.2905643,0.29203948,0.0009998660645874065,0.016341094637659852
11,CG18428,3.2868156,0.43125552,0.0010132712286660716,0.01653960738468594
11,Nap1,3.2857149,0.31978074,0.0010172392053281038,0.016575250232625474
11,Alh,3.2855105,0.47549057,0.0010179776969352174,0.016575250232625474
11,Rop,3.2834406,0.28711417,0.0010254829225940566,0.016676789112482555
11,Cka,3.2823553,0.3539146,0.00102943771414476,0.016720409844081765
11,Pde4,3.2784357,0.40975067,0.0010438415652942016,0.016931996197074355
11,px,3.2781112,0.29069307,0.0010450417744160808,0.016931996197074355
11,Tim23,3.2724931,0.37808877,0.0010660345130903697,0.017222474724215373
11,msn,3.272263,0.43590063,0.001066902163280922,0.017222474724215373
11,mRpL23,3.2677891,0.34873712,0.0010839110550549865,0.017475572102358925
11,Gapdh2,3.2663698,0.33132586,0.0010893588487279583,0.017520507303611654
11,CG3719,3.2662892,0.3817366,0.0010896689695346427,0.017520507303611654
11,Oamb,3.266022,0.77180314,0.0010906982476677574,0.017520507303611654
11,SNRPG,3.262963,0.49602997,0.0011025385672138834,0.017689080309145823
11,chrb,3.2618742,0.386798,0.001106782822303801,0.017735519859843837
11,bol,3.260563,0.42496228,0.0011119128261021963,0.017796022576105797
11,Ho,3.2563345,0.5340359,0.0011286066681501193,0.01804123068064789
11,Amun,3.254811,0.37099862,0.001134677984522543,0.018116243884114477
11,rdgB,3.2534547,0.29785424,0.0011401088067896788,0.0181808613121558
11,CG18549,3.2515144,0.7014992,0.0011479190192275857,0.018283219288061186
11,raptor,3.2503765,0.40704936,0.0011525236782881198,0.01833433551175048
11,RpL39,3.2479603,0.38195226,0.001162354274465368,0.01846811578007073
11,eEF5,3.2476203,0.26426512,0.0011637442820318544,0.01846811578007073
11,mRpL47,3.2469244,0.41662923,0.001166593363945934,0.01849099734891384
11,CG43367,3.2465804,0.5883745,0.001168004188025691,0.018491054253804314
11,Hsp27,3.2450492,0.7146797,0.0011743035218299324,0.018568409478754887
11,faf,3.2394035,0.3857232,0.0011977999785794439,0.018917177546314775
11,Hers,3.2378347,0.27860045,0.0012044052723206627,0.018998661798671677
11,Idh3g,3.235818,0.288088,0.0012129472365149073,0.019110463654443504
11,CG13623,3.2351182,0.39634794,0.0012159241679995114,0.019134423434148
11,RpS20,3.2337363,0.32652354,0.001221822602349388,0.01920424520917579
11,CG14757,3.2305202,0.3787188,0.0012356517161833686,0.01939840328631955
11,TTLL4A,3.2297633,0.59189737,0.0012389270650098778,0.01942661292867517
11,CG34370,3.2291324,0.45031223,0.001241664067379282,0.01944632401116063
11,Mob4,3.225826,0.38546515,0.0012560971223200441,0.019648947842006406
11,kmr,3.224788,0.30728126,0.0012606596778962655,0.01969687059162536
11,wdb,3.2243948,0.4186,0.0012623919106637472,0.019700510339811923
11,Saf-B,3.2177742,0.29210332,0.0012918947792945187,0.020113148578116087
11,Gbs-76A,3.216811,0.52843344,0.0012962397055007449,0.02013887895465932
11,TyrRS,3.2167284,0.8344151,0.001296612754615052,0.02013887895465932
11,CG3198,3.2159638,0.26438314,0.0013000726119659159,0.020168777002635342
11,spidey,3.2155921,0.28686884,0.0013017566961744521,0.020171088428929597
11,slpr,3.2122111,0.35476342,0.001317175548433287,0.02038596785207702
11,EcR,3.2071826,0.25106293,0.0013404185148348697,0.02072129327638846
11,VhaSFD,3.1982582,0.28970596,0.0013826047033736986,0.02134832644222139
11,Vha14-1,3.1957047,0.3231283,0.0013948985206252071,0.02151287155048735
11,GABA-B-R2,3.1896126,0.38122264,0.0014246358521440448,0.021945738683672625
11,alt,3.1877098,0.2812634,0.0014340436789420934,0.02206479384227062
11,Ifrd1,3.1868234,0.39222974,0.0014384463984947141,0.02210664991370824
11,ND-24,3.1798487,0.28222653,0.0014735194336723556,0.022595270591167033
11,eIF3g1,3.1798172,0.32633898,0.0014736793680844862,0.022595270591167033
11,osa,3.1762474,0.2733244,0.0014919362172194103,0.022848533676297262
11,Phb1,3.1742582,0.7341954,0.0015022003854642013,0.022978944196739938
11,CG16974,3.1736567,0.53112787,0.0015053167634094377,0.022999839850232573
11,Dred,3.1732457,0.4588504,0.0015074486919052954,0.023005662963572104
11,BuGZ,3.172719,0.31406295,0.0015101865268716665,0.0230207087738906
11,RpS4,3.1711364,0.27308002,0.001518437815276087,0.023119667314864173
11,Pi4KIIIalpha,3.1697564,0.3811278,0.0015256672252616824,0.023202855717521422
11,CD98hc,3.169214,0.4680662,0.0015285182298957235,0.023219340509629836
11,RhoGAP71E,3.1687658,0.27631673,0.0015308771079736074,0.023228320090962127
11,Cp110,3.1671422,0.27978045,0.001539450972579175,0.023331471487532132
11,ND-MWFE,3.162096,0.28655487,0.00156637946314873,0.023693430903800602
11,Tango5,3.1619918,0.44186792,0.0015669399889956409,0.023693430903800602
11,Ype,3.1573899,0.3539872,0.0015918833359083967,0.024015323804634135
11,Fer1,3.1566646,1.5728806,0.0015958482143892724,0.024047529285636512
11,CG14478,3.1538792,0.2742739,0.0016111584084871492,0.0242391629087541
11,CG6330,3.1536806,0.4660736,0.0016122548236111934,0.0242391629087541
11,CG42346,3.152684,0.42467684,0.0016177689940156937,0.024285659361990862
11,CG43740,3.152454,0.63935745,0.0016190439574660575,0.024285659361990862
11,ATPsynB,3.15165,0.3696441,0.001623508151472514,0.02432485417371589
11,CG15803,3.1493342,0.60251975,0.001636429283367379,0.02449052481030451
11,Dg,3.1431794,0.3737364,0.0016712337112733348,0.024982947629273743
11,Dpp10,3.1394994,0.29140636,0.0016923670046327687,0.02524143296353528
11,mei-P26,3.1372626,0.3683326,0.0017053339138881792,0.025401055085994814
11,CG43347,3.1369872,0.25639609,0.0017069354369051311,0.025401055085994814
11,CG5504,3.1364546,0.49382854,0.0017100394590650536,0.025418459832709055
11,l(3)neo38,3.1275969,0.27013344,0.0017624176509738923,0.026167421394120843
11,CG17698,3.1262286,0.2711189,0.0017706382868044458,0.02625980484041808
11,Teh1,3.124766,0.31521785,0.0017794648321735847,0.026359884705120646
11,Pur-alpha,3.1242156,0.34661964,0.0017827971123640877,0.026359884705120646
11,Fkbp39,3.1241155,0.76898843,0.0017834046805823632,0.026359884705120646
11,Nt5c,3.117072,0.3205815,0.0018265688099458708,0.02696754400302106
11,SmE,3.115995,0.547139,0.0018332545304864819,0.027035874894043067
11,CG43901,3.1130717,0.26222026,0.0018515097109475965,0.027274481616425355
11,Pfk,3.1090775,0.28149834,0.0018767256897689706,0.027614978234674434
11,CG9132,3.1079059,0.33443043,0.0018841813243364023,0.027693671814071955
11,sv,3.1050928,3.128467,0.0019021935656048188,0.027896008317017097
11,sxc,3.1028733,0.29872704,0.0019165159353786117,0.02807471503999438
11,RpL26,3.0995965,0.30397478,0.0019378444401076883,0.028355541139214947
11,RpL17,3.098645,0.3031435,0.0019440776987165206,0.028415106742085743
11,gce,3.097845,0.25698426,0.001949333545308385,0.028460269761502423
11,CG3618,3.0958164,0.6383371,0.0019627189398138726,0.02862389219661963
11,CG9231,3.090326,0.51752436,0.0019993694221613094,0.02912606896585322
11,Mcm5,3.0876997,6.8435616,0.002017121924780338,0.02931967045532483
11,VhaAC45,3.086428,0.28411,0.002025771016489993,0.029384273045988965
11,Pgk,3.0863886,0.26939353,0.0020260389177828007,0.029384273045988965
11,Tlk,3.0851521,0.29986107,0.0020344810206623996,0.029474179285009845
11,lncRNA:CR42862,3.0819223,0.39980447,0.0020566849841740283,0.029763040409743095
11,Kap-alpha3,3.0807939,0.33263066,0.0020644944349702543,0.029843186881748234
11,Pde1c,3.0792902,0.29095468,0.0020749447891307417,0.029961290691404338
11,Baldspot,3.0771651,0.29078057,0.002089794634107887,0.030142592197780062
11,eIF4G1,3.0724335,0.24252614,0.0021232107240058084,0.030590996615610003
11,Pak,3.0696225,0.43475312,0.0021432945460718475,0.03084653925014685
11,Rab3-GEF,3.0685158,0.27976236,0.0021512493502160225,0.030927151489976518
11,lolal,3.0671477,0.2715619,0.00216112076658706,0.031004900305119508
11,CG4768,3.0671122,0.3329183,0.002161376611833293,0.031004900305119508
11,FASN1,3.0634303,0.47419044,0.0021881510086908095,0.03133335300492481
11,Sec61alpha,3.0633085,0.7867443,0.002189042470207076,0.03133335300492481
11,eIF2alpha,3.0585022,0.47095922,0.0022244642336740144,0.03180572364578515
11,CG12822,3.0578418,0.31604996,0.0022293728504843018,0.03184126006017796
11,CG8929,3.0575016,0.2800655,0.0022319040728979223,0.0318428007794557
11,Ubi-p5E,3.0556204,0.26233226,0.0022459539091960485,0.03200849714407383
11,CG13248,3.0545924,0.79154795,0.0022536663380594317,0.032077678265366186
11,chif,3.054323,0.4649332,0.002255690617747211,0.032077678265366186
11,CG15012,3.0504937,0.2857032,0.0022846546260169758,0.03245444517390601
11,nAChRalpha4,3.0426228,0.2560741,0.0023452610398456805,0.03324350600169605
11,Pat1,3.0400023,0.39598507,0.002365762318747017,0.03349797076329289
11,mRpL24,3.036468,0.48800933,0.0023936751557902844,0.03385671856521458
11,Pp2A-29B,3.032448,0.43264875,0.0024257887589364756,0.03427404762626375
11,ND-51,3.030958,0.26885197,0.002437791816904305,0.03440664282934755
11,tau,3.0305412,0.27279216,0.0024411585861164784,0.03441719294159928
11,Pcf11,3.029466,0.2457295,0.0024498651493688856,0.0345029239686036
11,CG34404,3.023608,0.34210834,0.0024977987175810908,0.03514033741864618
11,CG30428,3.019997,0.36375245,0.0025277729280818624,0.03551278732219164
11,tutl,3.0191693,0.38373375,0.002534688536080021,0.03551278732219164
11,Prps,3.0191438,0.26815915,0.0025349023573397354,0.03551278732219164
11,Snx27,3.0191221,0.43395996,0.002535083295906831,0.03551278732219164
11,Tusp,3.0178876,0.6422009,0.002545432852707942,0.03561979519124852
11,TyrR,3.0168555,0.7575013,0.0025541145908307464,0.035703261407995755
11,Syx6,3.0140367,0.30945852,0.0025779663224470627,0.03599838201589203
11,CG4896,3.0113416,0.4059937,0.0026009604525833716,0.036280913319475055
11,CG16986,3.0084639,0.4771475,0.0026257212636477682,0.03658746278296041
11,Mp,3.0054798,0.3035499,0.002651622773294842,0.03690924072149812
11,Arp2,3.0030403,0.6810193,0.0026729711269570305,0.037167027098640615
11,p130CAS,3.0022008,0.52701825,0.0026803528573062143,0.037194079639955996
11,CG40498,3.0004454,0.28818783,0.00269585078323846,0.03736653933729257
11,Dek,2.9975026,0.25485173,0.0027220148630663203,0.03768943656553367
11,CG9609,2.9959595,0.61780334,0.0027358273730234434,0.03784081229634532
11,raw,2.9937344,0.4609453,0.0027558583056300607,0.03807778983804311
11,eag,2.9915445,0.27386487,0.0027757014317811427,0.03831167732521451
11,ush,2.9909782,2.7007754,0.0027808526186063587,0.03834250095329229
11,Proc,2.988873,0.8720055,0.0028000852950819445,0.038535751980290675
11,CG3625,2.9888022,0.27167115,0.0028007338768019476,0.038535751980290675
11,spoon,2.9828382,0.4265024,0.0028558904972581668,0.039253557671519154
11,Dop1R1,2.982502,0.34953094,0.002859028517981873,0.03925562667323074
11,P32,2.9808447,0.57690626,0.0028745444703814414,0.03942746799667238
11,CG8641,2.9804301,0.92919046,0.002878440069010104,0.039439731498219784
11,ZnT49B,2.9798167,0.5894137,0.002884209217738916,0.03945627724547207
11,qkr54B,2.9796634,0.535422,0.0028856531531886347,0.03945627724547207
11,sima,2.9785075,0.24388602,0.002896559459789943,0.03956423212228675
11,Rlip,2.9740589,0.29796916,0.0029388858595109316,0.04010068555968187
11,CkIalpha,2.9635205,0.32817116,0.003041417813441264,0.04145667019566204
11,PlexB,2.96297,0.2639314,0.0030468615577779203,0.041487835097618525
11,Naus,2.9590778,0.6386481,0.0030856109189805305,0.04195585987911927
11,Rbcn-3A,2.9588773,0.48965347,0.0030876192163704973,0.04195585987911927
11,BI-1,2.957413,0.23873575,0.003102323845951253,0.04211212328078457
11,slmb,2.9555237,0.37275237,0.0031213861319655594,0.042327155597551555
11,HUWE1,2.954641,0.3534721,0.0031303289942672284,0.042383937306782866
11,UQCR-14,2.954474,0.33727944,0.00313202459093502,0.042383937306782866
11,luna,2.9533536,0.31318083,0.003143416713276961,0.042450663527707364
11,CG7781,2.9528522,0.32648453,0.003148525407750533,0.042475999854047236
11,Syn2,2.9457579,0.40212774,0.003221644583106031,0.04338219164037405
11,CtsL1,2.945695,0.32685956,0.0032222997748101276,0.04338219164037405
11,XNP,2.9437666,0.31628802,0.0032424445060729307,0.04360872140204535
11,sr,2.940977,0.39204505,0.0032717865923470395,0.043913458450909194
11,Atet,2.9399786,0.32008693,0.003282349679470637,0.04401028039616752
11,fwd,2.9391391,0.27947372,0.0032912525157414675,0.044057654515603326
11,Nrg,2.9390132,0.26831502,0.003292588792566398,0.044057654515603326
11,CG2991,2.9375489,0.7398712,0.0033081802905258503,0.044192276566594815
11,Galphaq,2.9374368,0.26203942,0.0033093759620646344,0.044192276566594815
11,CG1578,2.9370594,0.32895523,0.0033134063837805933,0.04420117754606802
11,l(1)G0320,2.9354298,0.32133347,0.0033308599445702777,0.04438894490025705
11,Kap3,2.9346907,0.46719274,0.0033388037219836144,0.04444972736257821
11,CG33144,2.9324417,0.45754588,0.0033630793083347654,0.0447275932302822
11,Glut1,2.9300318,0.25456655,0.003389273250454676,0.04503038474314908
11,ReepB,2.9295876,0.4010483,0.0033941220519121745,0.045049256325379775
11,LTV1,2.9268847,0.2448833,0.003423758853791859,0.04539676219861254
11,Scsalpha1,2.9251232,0.2427879,0.0034431978402917687,0.04560848752160669
11,dbo,2.9241757,0.3926346,0.003453696480678579,0.04570148213103376
11,sif,2.922898,0.4043161,0.003467900537998858,0.04584327270553822
11,mfrn,2.9209814,0.6161088,0.003489306330091645,0.046079884600406254
11,Ctdnep1,2.9178932,0.23270342,0.003524050171248705,0.046491987199004
11,Maf1,2.915611,0.22633494,0.0035499285045461825,0.04678641980916433
11,Gucy2d,2.9146006,0.55467695,0.003561440523424173,0.04689111069919201
11,CG1965,2.9071188,0.31178612,0.0036477455777732186,0.047979356248188276
11,Cox10,2.9058902,0.5373915,0.0036620985427802282,0.0481199748521322
11,Rpn9,2.9050038,0.51287365,0.0036724875194560766,0.048176804166037375
11,CG8818,2.9048955,0.3259272,0.0036737562994192887,0.048176804166037375
11,kairos,2.9015617,0.34658596,0.003713077029305113,0.04859545036361472
11,CG1635,2.8997335,0.5722811,0.0037348005647486176,0.0488311238017879
11,Dpy-30L1,2.8990927,0.5529818,0.0037424427854522834,0.04888240377817396
11,CG46301,2.896893,0.44926345,0.0037687830790392525,0.04917756669173364
11,mEFTs,2.8949723,0.31009948,0.003791918469916785,0.04940735854854831
11,Serinc,2.8948073,0.25607392,0.0037939136054402777,0.04940735854854831
11,CG8188,2.8911471,0.24786533,0.0038383847673663847,0.04993700578534089
11,GlcAT-S,2.890166,0.46486795,0.0038503828571370014,0.05004355167436222
11,Jupiter,2.8879135,0.30762908,0.0038780666717482095,0.05035355342566351
11,Men-b,2.8852005,0.2524606,0.003911643097706068,0.05073937838485462
11,corn,2.8847268,0.36059105,0.0039175338159129665,0.05076567489259998
11,Motor,2.8844044,0.21002468,0.003921547043145379,0.050767613937862346
11,DCP2,2.877322,0.256447,0.004010663133952477,0.05187019053162948
11,CG5282,2.876685,0.41635355,0.004018766327226894,0.0519238835199227
11,atos,2.8760815,0.24739951,0.004026458063598849,0.05197216007435057
11,Usp7,2.8749983,0.24215241,0.004040296627683836,0.052099605189171345
11,CARPA,2.87455,1.0055617,0.004046035548173178,0.05212245794411329
11,Dscam1,2.874151,0.33796984,0.004051151426954266,0.052137247551595545
11,Mnn1,2.8711927,0.38262478,0.0040892629974275995,0.05249983122852844
11,CG45049,2.870597,0.27135003,0.004096975196064673,0.05249983122852844
11,RASSF8,2.870544,0.2580847,0.0040976630618033095,0.05249983122852844
11,MtnF,2.870131,0.32696894,0.004103016707457588,0.05249983122852844
11,Hasp,2.8701096,0.37916255,0.004103297311392596,0.05249983122852844
11,CaMKI,2.869616,0.2481634,0.004109704917360698,0.052504738147023985
11,AhcyL1,2.8694646,0.46037185,0.004111672416536353,0.052504738147023985
11,CG5068,2.8679373,0.41962218,0.004131574157047607,0.05270765478019958
11,snf,2.8673594,0.42595142,0.004139127311126652,0.052752796186425026
11,bon,2.8621993,0.58205765,0.0042071235771259236,0.05356744554596379
11,CG2182,2.861684,0.33594155,0.004213965564308843,0.0536026210213148
11,Nca,2.8581772,0.27031317,0.004260822727493845,0.05409392332296534
11,alphaTub84B,2.857214,0.34739006,0.004273775142040659,0.054205989735921105
11,CG6707,2.8565161,0.40377504,0.004283181328052559,0.05427290515970166
11,CG3918,2.8553486,0.67915213,0.004298962122643524,0.054420387564100094
11,mgr,2.854804,0.42034847,0.004306339189424506,0.054461306014473534
11,l(1)G0196,2.8541474,0.25301197,0.0043152495440334435,0.05448695137266522
11,Snap25,2.8539155,0.27212775,0.004318401507546399,0.05448695137266522
11,bab2,2.8537385,0.67395157,0.0043208069505568615,0.05448695137266522
11,Ten-a,2.8523784,0.37296942,0.004339342752655703,0.05466822988484749
11,ClpX,2.8513777,0.586256,0.0043530227276872115,0.05478804467606317
11,CG6765,2.850041,0.42877147,0.004371359532900496,0.054935022627426396
11,eIF3c,2.8499172,0.36855417,0.004373061923005176,0.054935022627426396
11,brp,2.8488948,0.39539704,0.004387136365002063,0.055059189910341075
11,eIF3k,2.8467228,0.35994494,0.004417180971570396,0.055383356838201336
11,CG1598,2.845669,0.38289338,0.00443182170483839,0.055469299712546195
11,Dgk,2.84331,0.8001486,0.004464759030748918,0.05580352069392281
