names,scores,logfoldchanges,pvals,pvals_adj,significant
Pcb,5.7764726,0.41969442,7.628290632664757e-09,8.013058929164474e-08,False
Rh2,5.771979,0.78211737,7.834589903875014e-09,8.223190569234949e-08,False
pnut,5.7690735,0.12931141,7.970863072600792e-09,8.359546020514525e-08,False
pix,5.767215,0.13852063,8.059222812831482e-09,8.445474241101954e-08,False
Ufd4,5.7662506,0.12428652,8.10545354341355e-09,8.48715259075677e-08,False
CG3655,5.754523,0.1947673,8.68867658033928e-09,9.09059704954128e-08,False
Usp2,5.754252,0.09288696,8.702627045363738e-09,9.097949244480898e-08,False
zip,5.7533383,0.1048333,8.749818071690073e-09,9.14001266137355e-08,False
e(y)3,5.7524967,0.11705069,8.79349624588782e-09,9.178342666180449e-08,False
sima,5.741951,0.09666378,9.359180635936151e-09,9.761031169590235e-08,False
CG30423,5.7373953,0.12819818,9.614355398361671e-09,1.0011271338341579e-07,False
Adk3,5.736647,0.17534362,9.656910891108745e-09,1.0047622012673002e-07,False
CG43078,5.73291,0.20926599,9.872202165915152e-09,1.026349752075087e-07,False
GC1,5.72113,0.20182894,1.058178640735527e-08,1.0992510290834435e-07,False
beat-Ib,5.71604,0.08824578,1.0903502963791054e-08,1.1317767175922452e-07,False
bbc,5.712771,0.15876502,1.1115127347556299e-08,1.1528325846427571e-07,False
Sap-r,5.705613,0.15249076,1.1592497411679585e-08,1.2013959659848694e-07,False
Prps,5.704169,0.09899797,1.1691223936909013e-08,1.210672764026173e-07,False
Optix,5.7012224,0.6680369,1.1895139232971277e-08,1.2308190918147679e-07,False
Oamb,5.690064,0.22344284,1.2699192273853345e-08,1.3129825780543417e-07,False
Sec61gamma,5.67876,0.13661803,1.3567467450843178e-08,1.40165164914725e-07,False
Men,5.6728816,0.16878673,1.4041547062408008e-08,1.4494891590503034e-07,False
Tmtc3,5.6588964,0.68048966,1.5234933995139718e-08,1.5714463707231634e-07,False
HUWE1,5.650277,0.11228159,1.6018948810097926e-08,1.6484338787274616e-07,False
CG8188,5.649881,0.10291884,1.6055904714826894e-08,1.6509440051450722e-07,False
drk,5.64032,0.20010401,1.697348248497874e-08,1.743929111298715e-07,False
Sesn,5.639412,0.52010477,1.7063196453367342e-08,1.751777067138283e-07,False
CG7781,5.6345067,0.18694334,1.7556034468842685e-08,1.7995620043296545e-07,False
simj,5.62586,0.096458115,1.845859961118706e-08,1.8906037216727135e-07,False
crol,5.6234846,0.14132947,1.8714367909932852e-08,1.915307700190246e-07,False
CG17883,5.613057,0.10044605,1.9878288807942714e-08,2.0328450834643984e-07,False
msk,5.600931,0.38547525,2.132031010313239e-08,2.178617379978715e-07,False
DIP-zeta,5.5774145,0.5292177,2.4411991586096822e-08,2.4926028083364285e-07,False
Hk,5.5745277,0.22197622,2.4820214497387843e-08,2.532317070731162e-07,False
lncRNA:CR45102,5.5742025,0.25626656,2.486662605562119e-08,2.5350840418690304e-07,False
CG31211,5.5725784,0.11951897,2.509964375218039e-08,2.5568559577318024e-07,False
snama,5.5709867,0.22538833,2.5330039887507978e-08,2.578327297922094e-07,False
Dscam2,5.552835,0.17978817,2.810732261361888e-08,2.8588105763588673e-07,False
tsr,5.5404034,0.108939156,3.017754093085192e-08,3.0622630530681476e-07,False
Kdm4B,5.5332346,0.099199966,3.143786637806423e-08,3.1876929172387506e-07,False
sano,5.528442,0.33261558,3.230875183588324e-08,3.273471918853829e-07,False
Fur1,5.5258346,0.11944797,3.2792316102808705e-08,3.3199062088367424e-07,False
Sdb,5.518214,0.5470443,3.4246209205622196e-08,3.464429831955976e-07,False
Scamp,5.5143313,0.14523399,3.501086624126257e-08,3.5390599482802415e-07,False
CG6766,5.5102925,0.3965895,3.5823787640681724e-08,3.6184503719154387e-07,False
faf,5.50834,0.11639272,3.6223341305195056e-08,3.6559979116095873e-07,False
ome,5.504957,0.41738302,3.692576108394868e-08,3.724032435949114e-07,False
CG6912,5.5019774,0.21277261,3.755545565759226e-08,3.784633763776226e-07,False
CARPA,5.497565,0.49447328,3.8507188231392086e-08,3.8775705789174204e-07,False
hep,5.493717,0.11449838,3.9356016392601714e-08,3.9600108071606365e-07,False
CG17059,5.4923706,0.16375077,3.965739884651785e-08,3.9872829245760597e-07,False
Dyrk2,5.492223,0.08755979,3.969067846401448e-08,3.9875780251958274e-07,False
Hsc70-3,5.4836974,0.108309686,4.165265459833575e-08,4.1814937668199396e-07,False
unc79,5.483341,0.1061999,4.173670105878986e-08,4.1867327375080735e-07,False
CG31345,5.477928,0.23039898,4.3033496334406535e-08,4.313525364839331e-07,False
CG14312,5.475887,0.21269634,4.3532562228194715e-08,4.356903276776137e-07,False
EMRE,5.4647865,0.110091835,4.6346422566431445e-08,4.63499496914365e-07,False
Axud1,5.456755,0.17001009,4.849143937876319e-08,4.845825132139369e-07,False
msps,5.4559145,0.106442064,4.872137950449319e-08,4.865103708727546e-07,False
Drep3,5.4553013,0.32081968,4.8889848220524605e-08,4.878219403689551e-07,False
Mid1,5.454732,0.17947508,4.904675403930841e-08,4.890162328001152e-07,False
CG5937,5.4541135,0.27096733,4.921778494167198e-08,4.903494404234356e-07,False
Trpm,5.4501977,0.24501409,5.031388068012125e-08,5.008899288011162e-07,False
CG17698,5.4401293,0.08771826,5.324191302510833e-08,5.296381370650633e-07,False
CG1902,5.4366393,0.22867006,5.429486584998099e-08,5.397041090276855e-07,False
Hecw,5.4339366,0.24041377,5.512423731653645e-08,5.471618512119479e-07,False
alph,5.433731,0.09534237,5.5187790605993374e-08,5.473379293232898e-07,False
CG15236,5.4174004,0.08258506,6.047175425713085e-08,5.988389771612332e-07,False
Nedd4,5.4087677,0.12169187,6.34599257412533e-08,6.27956991088712e-07,False
Vha36-1,5.400903,0.1644411,6.630626069482423e-08,6.556287221901318e-07,False
salm,5.398524,0.79871714,6.719142891403208e-08,6.638816295934552e-07,False
dpr3,5.3932633,0.1967409,6.918951324675706e-08,6.831099876601312e-07,False
CG1927,5.388734,0.27530617,7.095585583641696e-08,7.000231993591256e-07,False
disco,5.3807673,0.6881556,7.4169092159126e-08,7.311748237532444e-07,False
Mgat4a,5.3770747,0.183225,7.570568556738007e-08,7.45763428816298e-07,False
CG14657,5.3707366,0.3869735,7.841577689826919e-08,7.713036857935295e-07,False
CG31637,5.3685956,0.15460631,7.935210298631292e-08,7.794447510557626e-07,False
MagR,5.368573,0.115731046,7.936207875447915e-08,7.794447510557626e-07,False
Pdhb,5.362456,0.11781503,8.209802337453942e-08,8.057133122963574e-07,False
oc,5.3605347,0.5290637,8.297608612775378e-08,8.137229461229943e-07,False
SRPK,5.3584876,0.08399035,8.392146883749058e-08,8.223803295998984e-07,False
CG42232,5.3566203,0.20883124,8.479297379636116e-08,8.303013924426096e-07,False
CG3224,5.3546124,0.4420223,8.574007655012042e-08,8.38950369281558e-07,False
CG11317,5.3535304,0.17921016,8.625462725102744e-08,8.433571850489222e-07,False
lncRNA:CR44997,5.3434787,0.53860843,9.117962375278446e-08,8.908486511043424e-07,False
Egfrap,5.342436,1.1212434,9.17058413889642e-08,8.953242657447093e-07,True
CG33947,5.3174253,0.360714,1.0524603268642016e-07,1.0259926673087888e-06,False
CG9921,5.2957506,0.22015376,1.185284491992441e-07,1.1537647043905679e-06,False
Rab6,5.2942567,0.20752205,1.1950153724683532e-07,1.1615160510064075e-06,False
CG14229,5.282919,0.35843465,1.2714174683932947e-07,1.233951030439903e-06,False
CG14234,5.2769957,0.18393941,1.3131883888515277e-07,1.2735504515053821e-06,False
Scp2,5.2722807,0.10109685,1.3473873478772964e-07,1.3057534762872827e-06,False
CG12576,5.2660904,0.16138805,1.3935972381037908e-07,1.3485464879176667e-06,False
lncRNA:CR45668,5.2627563,1.6606265,1.4191161176759687e-07,1.372229941308308e-06,True
Clc,5.2552443,0.096601196,1.4782808553894839e-07,1.4283888765200887e-06,False
Ras85D,5.2543745,0.0947502,1.4852837692409106e-07,1.4341009560319474e-06,False
CG4393,5.25187,0.33304834,1.5056249373106213e-07,1.4526738106607104e-06,False
HtrA2,5.2475533,0.77738947,1.5413237262461162e-07,1.4860260518415416e-06,False
nAChRalpha2,5.221462,0.19161616,1.7751608928629276e-07,1.7102191563864905e-06,False
sra,5.209218,0.10073937,1.8963797165198788e-07,1.8256648977866467e-06,False
Jhbp2,5.1902537,0.3083823,2.100078130472667e-07,2.0188095620000964e-06,False
beat-IV,5.1871905,0.10070419,2.1349053340203348e-07,2.050788815377282e-06,False
anchor,5.182651,0.34268463,2.1875420152739296e-07,2.0998166269331416e-06,False
CG1440,5.1821117,0.32427785,2.193877695960995e-07,2.1043610804834627e-06,False
Slmap,5.1804605,0.14373761,2.2133864834134272e-07,2.12152529383923e-06,False
ClpX,5.173509,0.2425073,2.297378764457673e-07,2.198824059995505e-06,False
CG33169,5.1629333,0.78336823,2.431095703456001e-07,2.3251112546663256e-06,False
Rpn10,5.141737,0.18979895,2.7221034052117343e-07,2.601538970755447e-06,False
prage,5.137228,1.0282944,2.788202807736198e-07,2.6608404572593595e-06,True
Acbp1,5.1329913,0.13189444,2.8517290311967824e-07,2.719489927355364e-06,False
Sumo,5.1286798,0.12757725,2.917810202150278e-07,2.7804890403521975e-06,False
CG44247,5.1264873,0.092782356,2.951977523495641e-07,2.8110099011779867e-06,False
chn,5.093709,0.16355345,3.511259099388408e-07,3.3411626231037704e-06,False
Tsp86D,5.089267,0.36734238,3.5945042787963257e-07,3.4179001973706596e-06,False
trol,5.088406,0.39913547,3.6108582996132937e-07,3.4309681066679892e-06,False
S6KL,5.083483,0.2616934,3.705753763658217e-07,3.5160512785727533e-06,False
mEFTs,5.0656896,0.13314913,4.069245276955196e-07,3.858149508258891e-06,False
Hrb87F,5.0632386,0.17728795,4.121936270420533e-07,3.905289439769014e-06,False
Wdr20,5.05975,0.35752577,4.198064977260301e-07,3.974551287188589e-06,False
par-1,5.0590124,0.08715453,4.214335748041944e-07,3.987083230022979e-06,False
CG7879,5.0579567,0.36505285,4.2377223963615797e-07,4.006324461193346e-06,False
ERp60,5.0558043,0.2448278,4.285810793265101e-07,4.048874164938655e-06,False
Socs16D,5.0468464,0.17290732,4.491626480949442e-07,4.240263188660677e-06,False
sNPF,5.0440817,0.094804905,4.557049422138184e-07,4.298936572599991e-06,False
CG14767,5.0429053,0.090652816,4.585163293951687e-07,4.322355153932505e-06,False
CG6878,5.0426207,0.109677255,4.591988209370326e-07,4.325685810705051e-06,False
CG2059,5.039333,0.44523975,4.6715758593168805e-07,4.39750561370223e-06,False
Ctl2,5.0372806,0.856783,4.7219221231701645e-07,4.4417164366914195e-06,False
CG17646,5.0369368,0.38104424,4.7304134850125803e-07,4.444640238748926e-06,False
CG32815,5.036805,0.2655486,4.733661754453709e-07,4.444640238748926e-06,False
Su(H),5.0367436,0.45291525,4.735177181529941e-07,4.444640238748926e-06,False
Nplp2,5.035333,0.91812193,4.770179079937001e-07,4.474298593108646e-06,False
Tim8,5.031103,0.09373497,4.876652435182683e-07,4.570905110608818e-06,False
hoe1,5.026914,0.52405757,4.9843573059471e-07,4.668527395399204e-06,False
AstA-R1,5.019018,0.25601923,5.193629919941991e-07,4.861074841734879e-06,False
CG7115,5.0105543,0.15722875,5.42734860091971e-07,5.076212666525687e-06,False
Cf2,5.00914,0.11280866,5.467372180099664e-07,5.110009802182765e-06,False
Vmat,5.007701,0.3331102,5.508410062641613e-07,5.144706228370536e-06,False
dlp,5.0064106,0.54334795,5.545437768487986e-07,5.175610633217374e-06,False
CG4452,5.0050673,0.3479391,5.5842458873047e-07,5.2081316682094436e-06,False
CG3556,5.000419,0.10413233,5.720575013355808e-07,5.331494769539622e-06,False
jp,4.999514,0.08485876,5.747496617680303e-07,5.352789018634788e-06,False
tapas,4.995077,0.12546238,5.88122551272967e-07,5.473454990281912e-06,False
Pfrx,4.9947233,0.2365722,5.892010910519416e-07,5.479611845374072e-06,False
CG32647,4.990437,0.07478749,6.024280073529192e-07,5.598660851926953e-06,False
skd,4.984911,0.14033909,6.19903285205384e-07,5.756995809811981e-06,False
CD98hc,4.979321,0.12470262,6.380780251710772e-07,5.921598396026219e-06,False
Gycalpha99B,4.9705095,0.084387876,6.677716682788704e-07,6.192792867221338e-06,False
alpha-Man-IIb,4.9654493,0.20165974,6.854217413566751e-07,6.351993725788482e-06,False
euc,4.9611034,0.1891424,7.009384604230681e-07,6.491213748005312e-06,False
Ubqn,4.9565973,0.211943,7.173841625034201e-07,6.63883470384327e-06,False
exd,4.9528604,0.0810515,7.313052667496425e-07,6.762901133256194e-06,False
CG34354,4.95224,0.077369,7.33639922161052e-07,6.779720265202802e-06,False
Ndf,4.9513307,0.16800497,7.370775241035964e-07,6.806701155478117e-06,False
Syn2,4.9471774,0.14846084,7.52973264152216e-07,6.948610719258617e-06,False
rg,4.945976,0.90676266,7.576329136916556e-07,6.986704644787401e-06,False
Su(var)205,4.936396,0.09389937,7.95793270883917e-07,7.3334637957121694e-06,False
CG3168,4.933346,0.7323073,8.083289906179258e-07,7.4437640264261824e-06,False
Gclc,4.922983,0.31670654,8.523471863288472e-07,7.843623512288081e-06,False
CG32206,4.91633,0.072512425,8.818178788500491e-07,8.109145378564377e-06,False
Rnp4F,4.913226,0.36924145,8.958986297926457e-07,8.221371434430976e-06,False
Cyp28d1,4.907809,0.9418655,9.209959542145838e-07,8.445783555013151e-06,False
eIF3j,4.9068084,0.11289742,9.257047946855293e-07,8.477133593702119e-06,False
CG44837,4.903019,0.13288264,9.437490315276151e-07,8.636355169432025e-06,False
dpr19,4.90285,0.07855847,9.445599429562429e-07,8.637760758794704e-06,False
Vha55,4.8989286,0.15819028,9.63605587426994e-07,8.805045236968407e-06,False
Dhpr,4.898809,0.38348126,9.641929910963806e-07,8.805045236968407e-06,False
CG42361,4.894655,0.10404707,9.847826017685716e-07,8.986825117945e-06,False
Nt5c,4.892266,0.10446467,9.968174425768444e-07,9.09033866266642e-06,False
Shawl,4.891713,0.10448459,9.99621397402521e-07,9.109587228340172e-06,False
Rox8,4.8897533,0.07523739,1.0096241621616448e-06,9.194366677038236e-06,False
bol,4.883141,0.22358339,1.0440901196667699e-06,9.501653921427301e-06,False
HmgD,4.8805866,0.1506835,1.0577068848846177e-06,9.618910847244818e-06,False
RabX4,4.8768883,0.1681657,1.077725188068407e-06,9.794181671097467e-06,False
CG30197,4.876176,0.45272776,1.081621293523372e-06,9.822795727844251e-06,False
Col4a1,4.8759165,0.993583,1.0830435379733805e-06,9.82891929040621e-06,False
hid,4.873349,0.6108476,1.0972196346400714e-06,9.9506992538338e-06,False
Bicra,4.872531,0.08989767,1.10177634173198e-06,9.985133039103414e-06,False
CG3618,4.871926,0.23498167,1.1051552657125928e-06,1.0008852754465321e-05,False
C1GalTA,4.867084,0.14438197,1.1325682803252624e-06,1.0250054939224706e-05,False
osi,4.8668504,0.107357964,1.1339086217493348e-06,1.0255122641712325e-05,False
spen,4.862471,0.1453098,1.159293318031873e-06,1.0477492085458627e-05,False
Fak,4.8622217,0.09228123,1.1607555175056235e-06,1.0483497082846321e-05,False
wnd,4.8606215,0.20056398,1.1701774827058672e-06,1.0561333997416071e-05,False
CG14762,4.855418,0.10582315,1.2013290964607278e-06,1.0835048494571327e-05,False
CG7888,4.855266,0.6630174,1.2022531190886877e-06,1.0835945293514708e-05,False
ATPsyndelta,4.8500543,0.1011499,1.2342783250964953e-06,1.1116964681352326e-05,False
elav,4.8491163,0.18194579,1.2401275807768045e-06,1.1161997629443828e-05,False
TM9SF2,4.847524,0.10404686,1.2501171650963955e-06,1.1244209217338627e-05,False
prim,4.8452897,0.2062833,1.2642706235817244e-06,1.1363734791031082e-05,False
Tango5,4.8369527,0.14823367,1.3184466301090296e-06,1.1842588630391496e-05,False
kibra,4.83064,0.49389467,1.3609497411445437e-06,1.2216011303538558e-05,False
CG4101,4.829411,0.1134292,1.369374130232229e-06,1.2283239211864656e-05,False
BI-1,4.8276815,0.10129697,1.3813184145371096e-06,1.2381927206979643e-05,False
QIL1,4.8199196,0.082355976,1.4361606734380783e-06,1.2864749427164134e-05,False
CG42813,4.819772,0.13532156,1.4372246347762928e-06,1.2865510167299225e-05,False
CG9609,4.814368,0.2859244,1.4766646482648438e-06,1.3209564426717707e-05,False
beat-VI,4.810642,0.06569818,1.5044644474375188e-06,1.3448864387580744e-05,False
SPARC,4.810509,0.71917236,1.505462256611466e-06,1.3448864387580744e-05,False
CG32425,4.8028755,0.070120856,1.5640295071454146e-06,1.3962575919427915e-05,False
Rab4,4.7968493,0.08609637,1.6118072725677972e-06,1.437933426260246e-05,False
Vha44,4.7950087,0.16539298,1.626677434970921e-06,1.4502149371067077e-05,False
Neto,4.7921505,0.4436311,1.6500300952184139e-06,1.47003698178069e-05,False
Gpat4,4.7917733,0.28255427,1.6531370722753491e-06,1.4718071996456886e-05,False
cno,4.7911544,0.16045995,1.6582429342518777e-06,1.4753534461072393e-05,False
Xpc,4.782569,0.17183156,1.7306920950767116e-06,1.5387702856159043e-05,False
CG13887,4.782163,0.11059703,1.734189488067527e-06,1.540837326754251e-05,False
CG3061,4.780776,0.09988697,1.7461992115097562e-06,1.54941281826129e-05,False
CG11638,4.77661,0.1060265,1.7827506725634723e-06,1.5807777724802015e-05,False
Jwa,4.776111,0.12340432,1.7871766231496426e-06,1.583633715765978e-05,False
Sf3b2,4.7759213,0.13518895,1.7888611253616124e-06,1.584058224284161e-05,False
Xe7,4.7650037,0.089733854,1.8885025109895367e-06,1.6700411505325372e-05,False
cib,4.76171,0.20009707,1.919590643483486e-06,1.6963914355088423e-05,False
2mit,4.760595,0.061962146,1.9302338749558335e-06,1.7037751260819382e-05,False
CG1909,4.760563,0.07684902,1.9305388956213424e-06,1.7037751260819382e-05,False
CG6495,4.7535605,0.14123452,1.998651508254189e-06,1.7627033201321005e-05,False
Nlp,4.7512083,0.18318917,2.0220462619155294e-06,1.781648074298374e-05,False
FucTA,4.7511287,0.31429428,2.0228437157394214e-06,1.781648074298374e-05,False
CG18766,4.7504053,0.26848257,2.03009132061417e-06,1.7868338944535035e-05,False
CG11699,4.743536,0.11402451,2.100193582604107e-06,1.847298786412354e-05,False
WASp,4.743142,0.36499864,2.1042840179882264e-06,1.8496586140724604e-05,False
Pdk,4.7422194,0.23732564,2.113896357934376e-06,1.8568657780491733e-05,False
CG42458,4.7238245,0.2815291,2.314502599935228e-06,2.0317220217601088e-05,False
drl,4.71726,0.2571247,2.390423115864128e-06,2.0969659656589124e-05,False
sca,4.7164845,0.1855248,2.399544953111866e-06,2.103563724405806e-05,False
CG8613,4.7151833,0.19596261,2.4149329847986146e-06,2.1156422902159064e-05,False
Mgtor,4.708353,0.22631888,2.4972642631637495e-06,2.1863124371908616e-05,False
Sec23,4.694058,0.1731214,2.678383476793182e-06,2.3433180604886285e-05,False
CG7607,4.6867166,0.8228527,2.7762305109522583e-06,2.4273083928425566e-05,False
kay,4.6859236,0.18188603,2.78700207676984e-06,2.4351060033798182e-05,False
CG8861,4.678181,0.07370378,2.8943106247791843e-06,2.5271851109782897e-05,False
Acly,4.674824,0.08861054,2.942054332952407e-06,2.567167064364381e-05,False
CG5823,4.6683526,0.1755376,3.036246152911203e-06,2.6475985862910496e-05,False
Agps,4.6654906,0.19694114,3.0788129015799683e-06,2.682936362046576e-05,False
CG10353,4.6647644,0.34838426,3.089707390112042e-06,2.6906457795535017e-05,False
Rpt5,4.6631465,0.40880084,3.114111302053061e-06,2.7101017629324023e-05,False
svp,4.659162,0.4653597,3.174989944925375e-06,2.761253664213392e-05,False
Srp9,4.658133,0.13128726,3.190901736970981e-06,2.7732565956042103e-05,False
VhaSFD,4.6542974,0.07447264,3.250876186884369e-06,2.8235138117546263e-05,False
spab,4.6525135,0.1532137,3.2791306466751497e-06,2.8461727759549632e-05,False
Dh44,4.6501737,0.7282944,3.316554404621915e-06,2.8767552099760123e-05,False
Nhe2,4.647487,0.14297798,3.3600312074504587e-06,2.9125442016561e-05,False
Bruce,4.645764,0.08035995,3.3882059090187548e-06,2.935030576823695e-05,False
Rab1,4.6453266,0.08445762,3.395389798390728e-06,2.939316030346018e-05,False
CG4133,4.6447234,0.14561169,3.405322180057606e-06,2.9459735857891375e-05,False
Hou,4.644427,0.13323556,3.410216885068732e-06,2.9482671109663294e-05,False
Clic,4.6419706,0.2613832,3.451020682174168e-06,2.9815820371105027e-05,False
woc,4.6365356,0.1420585,3.542973852061557e-06,3.059015728642636e-05,False
dao,4.627384,0.09940364,3.7031330149406947e-06,3.195198355176341e-05,False
CG7920,4.6264067,0.07551872,3.7206454889538568e-06,3.206098516088041e-05,False
CG7668,4.6256475,0.37520105,3.734302720473215e-06,3.215758325670938e-05,False
CG11883,4.62511,0.3016333,3.743993122189474e-06,3.2219917235554604e-05,False
CG33144,4.619883,0.098989606,3.839562900727273e-06,3.299914720631595e-05,False
CG2519,4.617468,0.10778885,3.884509161720471e-06,3.334182553505468e-05,False
Rbcn-3B,4.617284,0.05840737,3.887951645821788e-06,3.334959045544655e-05,False
Polr1G,4.6168017,0.12645106,3.896992940414285e-06,3.340533870188136e-05,False
CG1703,4.608975,0.20302218,4.046587949552269e-06,3.466506665258563e-05,False
CG13375,4.6006,0.17924081,4.2127640704016825e-06,3.606510270302834e-05,False
Hs6st,4.594916,0.17518124,4.329238735197439e-06,3.70381030073109e-05,False
Pcyt2,4.5936494,0.68360364,4.355612639347847e-06,3.723949622229672e-05,False
Rac2,4.586716,1.1063721,4.502721338791579e-06,3.847221138690516e-05,True
CG6184,4.584748,0.17777692,4.545342755798963e-06,3.881114305000271e-05,False
Hsp110,4.5832067,0.080143996,4.5789882144480045e-06,3.9073041640299495e-05,False
rn,4.5815353,0.36584577,4.615741855581094e-06,3.936110559649004e-05,False
cbt,4.580273,0.1532341,4.643691001700534e-06,3.9573763588421994e-05,False
smash,4.5795574,0.05277834,4.65960836594628e-06,3.9683676951976706e-05,False
CG5273,4.578438,0.22833954,4.684613673035103e-06,3.987079551642117e-05,False
TppII,4.577436,0.31909448,4.707092816415644e-06,4.0029261449954994e-05,False
tbc,4.576904,0.05670928,4.719078097227951e-06,4.008623482590336e-05,False
Cmpk,4.5765047,0.07931526,4.7280902368667e-06,4.013684354177345e-05,False
ncm,4.5702815,0.17793866,4.870698739352722e-06,4.1320756703572704e-05,False
Rim2,4.569376,0.1270775,4.891782651268883e-06,4.147284891633832e-05,False
ScsbetaA,4.566658,0.07238052,4.955618731285314e-06,4.198696695539672e-05,False
meng,4.563753,0.21342896,5.0247214258805615e-06,4.2545015629830194e-05,False
Nap1,4.5580564,0.065907344,5.162918084009405e-06,4.3686997129406043e-05,False
ThrRS,4.5543084,0.14960556,5.255817124753508e-06,4.444446128467558e-05,False
Spt6,4.5518074,0.11291247,5.318699416420482e-06,4.494728555059907e-05,False
robo3,4.551433,0.14976774,5.328177063679521e-06,4.4998441384198314e-05,False
side-V,4.5382953,0.08529995,5.671080429428056e-06,4.786362743937963e-05,False
Mad,4.533775,0.15391433,5.7938821908632135e-06,4.886868155977759e-05,False
CG3009,4.531049,0.087940365,5.869160613085243e-06,4.9471866335184846e-05,False
Manf,4.530089,0.20806682,5.895887716978834e-06,4.9665295185140294e-05,False
HINT1,4.529743,0.12363792,5.905545485804708e-06,4.971478105634828e-05,False
PRL-1,4.527014,0.19469783,5.982301732655714e-06,5.032869850757282e-05,False
Usf,4.5257215,0.15712696,6.018974272865532e-06,5.06048246447383e-05,False
CG42376,4.523791,0.2115924,6.07417818568419e-06,5.103630149493347e-05,False
Naa60,4.5202546,0.35002548,6.176525592330512e-06,5.18630816669746e-05,False
pds5,4.5152845,0.20772217,6.323179960272724e-06,5.306060527327195e-05,False
alpha-Man-Ia,4.5143075,0.042415857,6.352402486050987e-06,5.3271806681044044e-05,False
lap,4.50753,0.100630604,6.55865901158356e-06,5.4966414586236966e-05,False
PlexB,4.5044084,0.06182237,6.65580876363298e-06,5.574504968954811e-05,False
twr,4.5017753,0.15326525,6.738822590420249e-06,5.6368470821586565e-05,False
alc,4.501457,0.061679292,6.748908612672068e-06,5.641692625898451e-05,False
GlyT,4.4995413,0.15651475,6.810023751317085e-06,5.689162245140357e-05,False
zfh1,4.497773,0.56041986,6.866895874870547e-06,5.7330291417836e-05,False
Rilpl,4.494945,0.06195867,6.958784020043699e-06,5.806055924279e-05,False
sws,4.4943967,0.09295552,6.976742362307047e-06,5.814189395539724e-05,False
CG12391,4.494377,0.13542774,6.977381231843958e-06,5.814189395539724e-05,False
Bap60,4.493616,0.32483423,7.002387459424702e-06,5.831329125747782e-05,False
CG9919,4.493301,0.068979435,7.012757099713023e-06,5.836266057462244e-05,False
gprs,4.4917808,0.08302032,7.063015864889641e-06,5.874372878513593e-05,False
CG11030,4.4901066,0.079505675,7.118756385912077e-06,5.916987834741973e-05,False
ND-42,4.4877477,0.08122787,7.198014932342983e-06,5.979084337921564e-05,False
rb,4.482818,0.35740176,7.366371919513705e-06,6.115065912465546e-05,False
rudhira,4.477924,0.17420468,7.537239922149356e-06,6.252958953091205e-05,False
CG13124,4.462485,0.6974827,8.101466441096264e-06,6.716805709933502e-05,False
CG3107,4.4590764,0.14251572,8.231357511804877e-06,6.817957866142903e-05,False
side-VII,4.4590116,0.08758451,8.233847601833032e-06,6.817957866142903e-05,False
RIC-3,4.452285,0.08755412,8.496140511794762e-06,7.026292162712081e-05,False
Acf,4.4516273,0.14351667,8.52219143265363e-06,7.043403623679331e-05,False
mts,4.44737,0.13972956,8.692797653027111e-06,7.179890255086692e-05,False
CG8360,4.4399343,0.1528337,8.998633480262745e-06,7.427829306792257e-05,False
Ndfip,4.4317,0.1574702,9.349292685208982e-06,7.707594427624292e-05,False
Coa8,4.428922,0.1114691,9.470520113835922e-06,7.797750928315654e-05,False
Taf3,4.4275846,0.11580048,9.529418422516434e-06,7.841332967457011e-05,False
nvy,4.42028,0.17608702,9.85731345306202e-06,8.10606733959249e-05,False
noc,4.4162292,0.12605892,1.0043761887197603e-05,8.254226076276655e-05,False
CG13204,4.408962,0.321584,1.038672636670275e-05,8.525419811670258e-05,False
tmod,4.407779,0.10849299,1.0443588621064987e-05,8.566741452522784e-05,False
rst,4.407164,0.52705663,1.0473278461857747e-05,8.585736261214763e-05,False
Cox17,4.4036274,0.074325725,1.0645565395366697e-05,8.721532098535772e-05,False
Paip1,4.3986816,0.117759064,1.0891056103429936e-05,8.917094595337869e-05,False
CG4230,4.3972363,0.063872725,1.0963800889080759e-05,8.971065223126416e-05,False
cdm,4.3929477,0.2397884,1.1182404049995651e-05,9.144242166832162e-05,False
Ocrl,4.3889303,0.19753128,1.1390961096161602e-05,9.308993766458931e-05,False
CG2993,4.3868537,0.055753436,1.1500212360162314e-05,9.392435713169233e-05,False
Eb1,4.3859305,0.061851848,1.1549109774801964e-05,9.426512518675317e-05,False
Ube4B,4.376254,0.27313825,1.2073639059189637e-05,9.848522090428989e-05,False
BicD,4.3760138,0.09273627,1.2086945436348082e-05,9.853259924258695e-05,False
nebu,4.375494,0.060458697,1.2115784587678762e-05,9.870646327754904e-05,False
CG31224,4.37374,0.07149623,1.2213560175795781e-05,9.944138430615387e-05,False
phol,4.371278,0.30655766,1.2352160882552785e-05,0.00010050758276014004,False
Rheb,4.3616385,0.11980176,1.2909189612789218e-05,0.00010497503756291035,False
CG1161,4.361315,0.1169018,1.2928313916771514e-05,0.00010506553690803616,False
CG15099,4.358885,0.31669533,1.3072694904536846e-05,0.00010617322851700785,False
lncRNA:CR44417,4.356661,0.38705996,1.3206171871327976e-05,0.00010719104667147681,False
l(2)41Ab,4.3461466,0.70599407,1.3854991655402208e-05,0.00011231859675733524,False
ghi,4.3456693,0.112579525,1.3885174963061395e-05,0.0001124906529192631,False
AP-1sigma,4.34554,0.06440204,1.3893336099837457e-05,0.0001124906529192631,False
